TranscriptID	gafu<1>	neva<2>	enqua<3>	hemag<4>	stgag<5>	sthad<6>	hehe<7>	stmer<8>	heau<9>	hecri<10>	mado<11>	acte<12>	ando<13>	oula<14>	chfle<15>	chfus<16>	sama<17>	cyca<18>	neno<19>	hyva<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>
OG0005760	[14-14]	[18-18]	[9-9]	[7-7]	[10-10]	[16-16]	[8-8]	[12-12]	[13-13]	[11-11]	[3-3]	[4-4]	[8-8]	[11-11]	[3-3]	[3-3]	[9-9]	[3-3]	[12-12]	[22-22]	[3.68212-22.7777]	[4.8782-26.0788]	[4.8782-22.0174]	[5.27297-14.0857]	[5.48019-13.6033]	[6.14384-16.7476]	[5.27297-19.8791]	[5.69426-27.8974]	[4.33213-21.2813]	[4.33213-12.6843]	[3.99656-14.5841]	[5.48019-25.2129]	[3.53239-14.0857]	[3.99656-20.5688]	[2.97987-18.5652]	[1.60843-12.2467]	[2.97987-12.2467]	[1.97056-8.88729]	[2.38296-11.0161]
OG0004206	[4-4]	[4-4]	[1-1]	[7-7]	[8-8]	[8-8]	[6-6]	[3-3]	[11-11]	[5-5]	[4-4]	[1-1]	[1-1]	[1-1]	[1-1]	[3-3]	[2-2]	[8-8]	[2-2]	[3-3]	[0.709584-7.96878]	[1.14631-8.88729]	[1.29045-7.96878]	[1.78361-5.69426]	[2.27478-6.37983]	[3.53239-10.2599]	[3.83678-15.0989]	[3.38746-17.9395]	[1.60843-10.2599]	[1.21721-4.69023]	[3.11134-11.8231]	[3.24716-16.1801]	[0.0499578-2.61015]	[0.0499578-3.11134]	[0.453174-6.62361]	[0.361722-6.14384]	[1.29045-6.87545]	[1.78361-7.96878]	[0.884665-5.48019]
OG0005610	[7-7]	[4-4]	[6-6]	[4-4]	[8-8]	[9-9]	[6-6]	[14-14]	[18-18]	[10-10]	[1-1]	[2-2]	[3-3]	[3-3]	[13-13]	[3-3]	[12-12]	[3-3]	[4-4]	[16-16]	[2.61015-17.3339]	[2.06869-13.1364]	[2.06869-11.0161]	[3.24716-9.2139]	[3.38746-8.88729]	[4.50827-12.6843]	[3.24716-13.1364]	[3.68212-18.5652]	[3.99656-20.5688]	[2.17006-7.1356]	[3.24716-12.2467]	[6.37983-27.8974]	[1.01124-5.69426]	[0.946923-7.40435]	[3.53239-20.5688]	[2.49471-16.7476]	[2.06869-9.2139]	[2.17006-9.55131]	[2.85261-12.6843]
OG0005773	[16-16]	[8-8]	[5-5]	[10-10]	[18-18]	[10-10]	[10-10]	[8-8]	[8-8]	[10-10]	[7-7]	[6-6]	[2-2]	[6-6]	[1-1]	[2-2]	[4-4]	[4-4]	[7-7]	[20-20]	[2.61015-17.3339]	[3.83678-21.2813]	[3.38746-15.6307]	[4.33213-11.8231]	[4.8782-12.2467]	[6.37983-17.9395]	[6.37983-23.5632]	[6.14384-28.8519]	[3.83678-19.8791]	[3.38746-9.89986]	[4.33213-15.6307]	[3.99656-19.2115]	[1.87557-8.88729]	[1.21721-8.57112]	[1.87557-13.1364]	[0.550768-7.40435]	[1.87557-8.57112]	[1.36612-6.87545]	[1.07768-6.37983]
OG0007081	[0-0]	[2-2]	[2-2]	[5-5]	[4-4]	[5-5]	[4-4]	[6-6]	[10-10]	[11-11]	[3-3]	[2-2]	[3-3]	[2-2]	[3-3]	[3-3]	[7-7]	[3-3]	[3-3]	[10-10]	[0.766058-7.96878]	[0.318177-5.07238]	[1.14631-7.40435]	[2.17006-6.62361]	[2.61015-7.1356]	[2.61015-8.26506]	[2.17006-9.55131]	[1.6946-10.2599]	[1.87557-11.4131]	[2.17006-6.87545]	[3.68212-13.6033]	[4.8782-22.0174]	[0.824398-5.07238]	[0.654916-6.37983]	[1.6946-11.8231]	[0.946923-8.88729]	[1.52502-7.68198]	[1.78361-8.26506]	[2.06869-9.55131]
OG0000146	[8-8]	[3-3]	[2-2]	[4-4]	[4-4]	[4-4]	[4-4]	[6-6]	[5-5]	[4-4]	[3-3]	[0-0]	[1-1]	[1-1]	[1-1]	[2-2]	[2-2]	[1-1]	[2-2]	[3-3]	[0.501178-7.1356]	[1.21721-9.2139]	[0.884665-6.37983]	[1.29045-4.50827]	[1.44428-4.50827]	[2.38296-7.68198]	[1.78361-8.26506]	[1.44428-9.55131]	[1.87557-11.4131]	[0.654916-3.24716]	[1.87557-7.68198]	[1.78361-9.89986]	[0.0163827-1.87557]	[0.0499578-3.11134]	[0.120472-5.07238]	[0.084642-4.33213]	[0.453174-3.99656]	[0.361722-3.68212]	[0.601995-4.69023]
OG0002477	[5-5]	[6-6]	[2-2]	[2-2]	[2-2]	[2-2]	[4-4]	[4-4]	[2-2]	[2-2]	[2-2]	[1-1]	[1-1]	[1-1]	[1-1]	[1-1]	[1-1]	[2-2]	[1-1]	[0-0]	[0.120472-4.8782]	[1.01124-8.26506]	[0.884665-6.37983]	[0.884665-3.68212]	[0.946923-3.53239]	[1.36612-4.8782]	[0.654916-4.50827]	[0.406705-5.27297]	[1.44428-9.55131]	[0.406705-2.85261]	[0.709584-4.33213]	[0.501178-5.07238]	[0.0499578-2.61015]	[0.0499578-3.11134]	[0.0163827-2.49471]	[0.0499578-3.68212]	[0.120472-3.11134]	[0.195722-3.24716]	[0.0499578-2.72941]
OG0000059	[28-28]	[2-2]	[6-6]	[3-3]	[8-8]	[7-7]	[11-11]	[10-10]	[8-8]	[6-6]	[0-0]	[2-2]	[4-4]	[4-4]	[4-4]	[4-4]	[8-8]	[2-2]	[8-8]	[14-14]	[2.49471-16.7476]	[2.85261-16.1801]	[1.52502-8.88729]	[2.85261-8.26506]	[2.85261-7.68198]	[4.16162-12.2467]	[2.61015-11.0161]	[3.11134-16.7476]	[4.69023-22.7777]	[1.60843-5.69426]	[1.29045-6.14384]	[2.97987-15.0989]	[1.29045-6.87545]	[1.44428-9.55131]	[2.49471-15.6307]	[1.52502-11.8231]	[2.27478-10.2599]	[1.78361-8.26506]	[2.61015-11.8231]
OG0002731	[100-100]	[94-94]	[58-58]	[98-98]	[68-68]	[73-73]	[98-98]	[86-86]	[65-65]	[70-70]	[23-23]	[61-61]	[60-60]	[110-110]	[72-72]	[33-33]	[69-69]	[45-45]	[178-178]	[205-205]	[40.316-202.11]	[37.7159-171.647]	[37.7159-150.601]	[44.5472-108.536]	[46.0518-108.536]	[52.584-136.517]	[43.0907-145.753]	[34.1193-145.753]	[44.5472-189.328]	[37.7159-98.36]	[26.9733-83.4576]	[34.1193-136.517]	[40.316-136.517]	[38.9948-171.647]	[44.5472-222.911]	[31.9091-166.126]	[38.9948-132.12]	[25.2129-86.2476]	[25.2129-89.1297]
OG0002657	[46-46]	[6-6]	[17-17]	[23-23]	[25-25]	[26-26]	[21-21]	[23-23]	[20-20]	[24-24]	[6-6]	[8-8]	[5-5]	[9-9]	[3-3]	[3-3]	[5-5]	[4-4]	[7-7]	[18-18]	[4.33213-26.0788]	[7.68198-38.9948]	[5.69426-24.3746]	[9.55131-24.3746]	[9.55131-22.7777]	[14.5841-37.7159]	[13.1364-46.0518]	[11.8231-54.3541]	[10.2599-47.6061]	[5.91539-16.1801]	[7.96878-26.0788]	[10.6319-44.5472]	[3.53239-14.0857]	[2.72941-15.0989]	[2.49471-15.6307]	[1.29045-10.6319]	[2.17006-9.55131]	[1.78361-7.96878]	[1.6946-8.26506]
OG0004350	[11-11]	[1-1]	[3-3]	[5-5]	[8-8]	[8-8]	[8-8]	[3-3]	[3-3]	[2-2]	[0-0]	[1-1]	[1-1]	[1-1]	[1-1]	[2-2]	[1-1]	[2-2]	[3-3]	[3-3]	[0.550768-7.1356]	[1.14631-8.88729]	[0.550768-5.27297]	[1.44428-4.8782]	[1.44428-4.69023]	[3.53239-10.2599]	[3.38746-13.6033]	[3.38746-17.9395]	[1.97056-11.4131]	[0.195722-2.38296]	[0.235221-3.11134]	[0.766058-5.91539]	[0.0499578-2.61015]	[0.0499578-3.11134]	[0.195722-5.48019]	[0.120472-4.8782]	[0.654916-4.50827]	[0.406705-3.83678]	[0.276025-3.68212]
OG0005877	[8-8]	[4-4]	[2-2]	[4-4]	[9-9]	[5-5]	[4-4]	[13-13]	[11-11]	[5-5]	[1-1]	[1-1]	[2-2]	[4-4]	[4-4]	[5-5]	[5-5]	[7-7]	[22-22]	[13-13]	[2.27478-15.6307]	[1.78361-11.4131]	[1.52502-8.57112]	[2.17006-6.62361]	[2.49471-7.1356]	[3.68212-10.6319]	[2.72941-11.4131]	[2.85261-15.0989]	[3.11134-16.7476]	[1.52502-5.27297]	[1.97056-8.26506]	[3.24716-16.1801]	[0.654916-4.69023]	[0.884665-7.1356]	[3.24716-19.8791]	[2.49471-16.7476]	[4.50827-17.3339]	[2.72941-11.4131]	[2.27478-10.2599]
OG0004378	[17-17]	[4-4]	[6-6]	[11-11]	[7-7]	[6-6]	[8-8]	[12-12]	[11-11]	[8-8]	[1-1]	[2-2]	[2-2]	[6-6]	[1-1]	[2-2]	[7-7]	[3-3]	[6-6]	[12-12]	[2.06869-14.0857]	[2.97987-16.7476]	[2.17006-11.4131]	[3.38746-9.55131]	[3.38746-9.2139]	[5.07238-14.5841]	[3.83678-15.0989]	[2.72941-14.5841]	[4.33213-21.2813]	[2.06869-6.62361]	[2.49471-9.55131]	[4.33213-19.8791]	[1.21721-6.37983]	[1.21721-8.57112]	[1.44428-11.0161]	[0.550768-7.40435]	[1.87557-8.57112]	[1.52502-7.40435]	[1.6946-8.26506]
OG0006426	[20-20]	[4-4]	[4-4]	[15-15]	[12-12]	[7-7]	[17-17]	[15-15]	[10-10]	[8-8]	[5-5]	[3-3]	[3-3]	[7-7]	[1-1]	[2-2]	[3-3]	[21-21]	[4-4]	[3-3]	[1.87557-13.1364]	[3.68212-19.8791]	[2.72941-13.6033]	[4.33213-11.8231]	[5.07238-12.6843]	[7.68198-21.2813]	[5.69426-20.5688]	[3.99656-20.5688]	[7.40435-34.1193]	[2.97987-9.2139]	[3.83678-14.0857]	[3.99656-19.2115]	[1.78361-8.26506]	[1.78361-11.0161]	[0.824398-7.96878]	[0.766058-8.26506]	[2.38296-10.6319]	[2.85261-11.8231]	[0.884665-5.48019]
OG0004966	[8-8]	[7-7]	[4-4]	[3-3]	[4-4]	[4-4]	[2-2]	[2-2]	[4-4]	[3-3]	[1-1]	[2-2]	[4-4]	[3-3]	[1-1]	[2-2]	[3-3]	[18-18]	[3-3]	[4-4]	[1.21721-9.89986]	[1.6946-11.4131]	[1.44428-8.57112]	[1.60843-5.27297]	[1.52502-4.69023]	[1.44428-5.27297]	[1.60843-7.40435]	[1.44428-9.55131]	[0.406705-5.27297]	[1.36612-4.8782]	[0.946923-5.07238]	[1.29045-7.96878]	[1.14631-6.14384]	[1.14631-8.57112]	[0.824398-8.26506]	[0.654916-7.68198]	[2.06869-9.2139]	[2.61015-11.0161]	[0.884665-5.48019]
OG0003187	[7-7]	[3-3]	[3-3]	[3-3]	[4-4]	[4-4]	[6-6]	[6-6]	[6-6]	[7-7]	[14-14]	[3-3]	[1-1]	[2-2]	[1-1]	[3-3]	[1-1]	[1-1]	[2-2]	[3-3]	[0.654916-7.68198]	[1.60843-10.6319]	[1.36612-8.26506]	[2.27478-6.87545]	[2.49471-6.87545]	[2.49471-7.68198]	[1.60843-7.40435]	[1.44428-9.55131]	[2.38296-13.6033]	[2.17006-6.87545]	[4.50827-15.6307]	[2.85261-14.0857]	[0.501178-4.33213]	[0.120472-4.16162]	[0.120472-5.07238]	[0.084642-4.33213]	[0.361722-3.83678]	[0.318177-3.53239]	[0.501178-4.33213]
OG0004390	[23-23]	[9-9]	[21-21]	[15-15]	[45-45]	[38-38]	[8-8]	[27-27]	[18-18]	[12-12]	[4-4]	[14-14]	[19-19]	[17-17]	[5-5]	[4-4]	[12-12]	[3-3]	[17-17]	[22-22]	[5.27297-29.8381]	[7.40435-36.4778]	[6.87545-29.8381]	[11.0161-27.8974]	[11.0161-26.0788]	[14.0857-36.4778]	[16.1801-54.3541]	[19.8791-86.2476]	[6.62361-31.9091]	[7.96878-21.2813]	[5.07238-17.9395]	[6.87545-30.8568]	[8.57112-31.9091]	[8.26506-38.9948]	[3.83678-22.7777]	[2.38296-16.1801]	[3.83678-15.0989]	[2.49471-10.2599]	[3.38746-14.0857]
OG0002860	[5-5]	[9-9]	[8-8]	[7-7]	[10-10]	[8-8]	[14-14]	[9-9]	[14-14]	[12-12]	[8-8]	[8-8]	[2-2]	[7-7]	[2-2]	[4-4]	[2-2]	[1-1]	[5-5]	[5-5]	[1.60843-12.2467]	[2.97987-16.7476]	[3.83678-17.9395]	[4.8782-13.1364]	[5.07238-13.1364]	[5.48019-15.6307]	[4.16162-16.1801]	[3.83678-19.8791]	[4.8782-24.3746]	[4.16162-12.2467]	[5.91539-20.5688]	[6.14384-26.9733]	[2.27478-10.2599]	[1.36612-9.2139]	[0.824398-8.26506]	[0.453174-6.87545]	[1.07768-5.91539]	[0.654916-4.50827]	[1.07768-6.37983]
OG0006498	[20-20]	[9-9]	[33-33]	[12-12]	[13-13]	[29-29]	[18-18]	[29-29]	[31-31]	[20-20]	[16-16]	[11-11]	[14-14]	[11-11]	[4-4]	[3-3]	[11-11]	[1-1]	[7-7]	[7-7]	[3.68212-22.0174]	[7.40435-36.4778]	[7.40435-31.9091]	[11.8231-29.8381]	[11.0161-26.0788]	[11.8231-30.8568]	[8.88729-30.8568]	[8.88729-41.6808]	[10.6319-49.2118]	[9.55131-25.2129]	[11.8231-38.9948]	[12.2467-50.8705]	[6.14384-22.7777]	[5.48019-26.9733]	[1.6946-12.2467]	[1.29045-10.6319]	[1.97056-8.88729]	[1.44428-7.1356]	[2.72941-12.2467]
OG0006431	[8-8]	[3-3]	[13-13]	[10-10]	[10-10]	[15-15]	[4-4]	[10-10]	[10-10]	[7-7]	[4-4]	[4-4]	[2-2]	[4-4]	[1-1]	[1-1]	[2-2]	[1-1]	[3-3]	[6-6]	[1.21721-10.2599]	[2.49471-14.5841]	[2.38296-12.2467]	[4.33213-11.8231]	[3.83678-10.2599]	[5.48019-15.0989]	[5.91539-22.0174]	[5.48019-26.9733]	[2.61015-14.5841]	[2.49471-7.96878]	[3.38746-12.6843]	[3.68212-17.9395]	[1.36612-6.87545]	[0.884665-7.1356]	[0.361722-6.37983]	[0.084642-4.33213]	[0.453174-3.99656]	[0.157486-3.11134]	[0.276025-3.68212]
OG0005116	[10-10]	[1-1]	[5-5]	[3-3]	[4-4]	[1-1]	[4-4]	[2-2]	[6-6]	[4-4]	[5-5]	[3-3]	[1-1]	[3-3]	[1-1]	[2-2]	[8-8]	[2-2]	[4-4]	[3-3]	[0.766058-8.26506]	[1.21721-9.2139]	[0.709584-5.91539]	[1.6946-5.48019]	[1.60843-5.07238]	[1.29045-4.8782]	[0.884665-5.27297]	[0.501178-5.69426]	[0.884665-7.1356]	[1.6946-5.69426]	[2.38296-9.55131]	[1.97056-11.0161]	[0.709584-4.8782]	[0.276025-4.8782]	[0.501178-6.87545]	[0.406705-6.62361]	[1.44428-7.40435]	[1.36612-6.87545]	[1.78361-8.88729]
OG0005102	[10-10]	[4-4]	[2-2]	[2-2]	[2-2]	[2-2]	[3-3]	[4-4]	[2-2]	[3-3]	[6-6]	[2-2]	[1-1]	[4-4]	[1-1]	[3-3]	[8-8]	[4-4]	[4-4]	[5-5]	[1.14631-9.55131]	[1.44428-10.2599]	[0.946923-6.62361]	[1.29045-4.50827]	[1.36612-4.50827]	[1.21721-4.69023]	[0.654916-4.50827]	[0.406705-5.27297]	[1.21721-8.26506]	[1.29045-4.8782]	[1.52502-6.87545]	[0.766058-5.91539]	[0.654916-4.69023]	[0.453174-5.69426]	[0.946923-8.57112]	[0.601995-7.40435]	[1.97056-8.88729]	[2.17006-9.2139]	[2.27478-10.2599]
OG0003005	[19-19]	[4-4]	[4-4]	[5-5]	[11-11]	[8-8]	[6-6]	[11-11]	[15-15]	[11-11]	[1-1]	[1-1]	[5-5]	[3-3]	[1-1]	[2-2]	[2-2]	[18-18]	[4-4]	[4-4]	[1.6946-12.2467]	[2.97987-16.7476]	[1.97056-10.6319]	[3.11134-8.88729]	[3.38746-8.88729]	[4.69023-13.1364]	[3.83678-15.0989]	[4.16162-20.5688]	[3.53239-17.9395]	[2.17006-6.87545]	[3.11134-11.8231]	[5.91539-26.9733]	[1.01124-5.69426]	[1.36612-9.2139]	[0.824398-8.26506]	[0.654916-7.68198]	[2.06869-9.55131]	[2.27478-9.89986]	[0.601995-4.69023]
OG0004050	[15-15]	[13-13]	[5-5]	[8-8]	[9-9]	[7-7]	[8-8]	[10-10]	[9-9]	[8-8]	[3-3]	[3-3]	[1-1]	[14-14]	[5-5]	[2-2]	[2-2]	[2-2]	[3-3]	[4-4]	[2.06869-14.0857]	[3.83678-20.5688]	[3.38746-16.1801]	[3.53239-9.89986]	[3.83678-9.89986]	[4.8782-14.0857]	[3.99656-15.6307]	[3.38746-17.3339]	[3.83678-19.8791]	[2.72941-8.26506]	[3.11134-11.8231]	[3.83678-17.9395]	[1.6946-8.26506]	[1.6946-10.6319]	[0.946923-8.57112]	[0.824398-8.26506]	[0.824398-5.07238]	[0.654916-4.50827]	[0.601995-4.69023]
OG0004165	[6-6]	[5-5]	[4-4]	[8-8]	[12-12]	[6-6]	[11-11]	[17-17]	[3-3]	[2-2]	[1-1]	[2-2]	[1-1]	[3-3]	[3-3]	[2-2]	[3-3]	[2-2]	[3-3]	[11-11]	[1.52502-11.4131]	[1.78361-11.8231]	[1.87557-9.89986]	[2.49471-7.40435]	[2.61015-7.40435]	[6.14384-16.7476]	[4.16162-16.1801]	[3.68212-18.5652]	[6.14384-29.8381]	[0.824398-3.68212]	[0.601995-4.16162]	[0.766058-5.91539]	[0.501178-4.33213]	[0.276025-4.8782]	[1.44428-10.6319]	[0.601995-7.40435]	[0.946923-5.48019]	[0.824398-5.07238]	[0.884665-5.48019]
OG0005448	[16-16]	[12-12]	[7-7]	[7-7]	[8-8]	[10-10]	[12-12]	[11-11]	[11-11]	[9-9]	[8-8]	[17-17]	[3-3]	[19-19]	[1-1]	[3-3]	[2-2]	[4-4]	[3-3]	[1-1]	[1.60843-12.2467]	[4.8782-25.2129]	[4.50827-20.5688]	[5.69426-15.0989]	[6.14384-15.0989]	[5.69426-15.6307]	[4.16162-16.1801]	[3.83678-19.8791]	[5.07238-25.2129]	[5.91539-16.1801]	[4.8782-17.3339]	[4.50827-21.2813]	[5.27297-19.8791]	[3.38746-17.9395]	[0.120472-4.8782]	[0.276025-5.91539]	[1.21721-6.37983]	[1.21721-6.37983]	[0.884665-5.48019]
OG0006442	[348-348]	[7-7]	[5-5]	[7-7]	[10-10]	[7-7]	[13-13]	[12-12]	[8-8]	[8-8]	[5-5]	[3-3]	[3-3]	[5-5]	[3-3]	[3-3]	[3-3]	[1-1]	[11-11]	[16-16]	[4.50827-26.9733]	[9.55131-46.0518]	[2.85261-14.0857]	[3.83678-10.6319]	[4.16162-10.6319]	[5.69426-15.6307]	[3.99656-15.0989]	[3.53239-18.5652]	[5.48019-26.9733]	[2.72941-8.26506]	[3.53239-13.1364]	[3.53239-17.3339]	[1.52502-7.40435]	[1.36612-9.2139]	[2.06869-14.0857]	[1.01124-9.2139]	[1.60843-7.96878]	[0.709584-4.69023]	[1.14631-6.62361]
OG0005391	[6-6]	[2-2]	[1-1]	[2-2]	[3-3]	[4-4]	[2-2]	[2-2]	[3-3]	[2-2]	[0-0]	[1-1]	[1-1]	[1-1]	[1-1]	[2-2]	[1-1]	[1-1]	[1-1]	[0-0]	[0.0499578-4.16162]	[0.601995-6.37983]	[0.276025-4.33213]	[0.654916-2.97987]	[0.766058-3.11134]	[1.21721-4.69023]	[1.14631-6.14384]	[1.21721-8.26506]	[0.406705-5.27297]	[0.195722-2.38296]	[0.235221-3.11134]	[0.766058-5.91539]	[0.0499578-2.61015]	[0.0499578-3.11134]	[0.0163827-2.49471]	[0.0499578-3.53239]	[0.084642-2.97987]	[0.157486-3.11134]	[0.276025-3.68212]
OG0004684	[17-17]	[9-9]	[12-12]	[16-16]	[27-27]	[13-13]	[10-10]	[12-12]	[31-31]	[27-27]	[20-20]	[9-9]	[7-7]	[9-9]	[2-2]	[3-3]	[8-8]	[2-2]	[7-7]	[9-9]	[3.11134-19.8791]	[5.91539-29.8381]	[5.91539-25.2129]	[8.57112-22.0174]	[9.2139-22.0174]	[8.88729-24.3746]	[9.55131-32.9962]	[8.57112-40.316]	[4.8782-24.3746]	[8.57112-22.7777]	[14.0857-46.0518]	[14.0857-60.0229]	[4.16162-16.1801]	[3.38746-17.9395]	[1.60843-11.8231]	[0.946923-9.2139]	[2.06869-9.2139]	[1.60843-7.40435]	[2.27478-10.2599]
OG0005144	[11-11]	[2-2]	[2-2]	[5-5]	[6-6]	[2-2]	[7-7]	[5-5]	[3-3]	[5-5]	[2-2]	[2-2]	[2-2]	[3-3]	[1-1]	[2-2]	[1-1]	[2-2]	[2-2]	[5-5]	[0.824398-8.26506]	[1.52502-10.2599]	[0.946923-6.62361]	[1.78361-5.69426]	[2.06869-5.91539]	[2.61015-8.26506]	[1.78361-8.26506]	[1.21721-8.57112]	[2.38296-13.6033]	[1.36612-4.8782]	[1.36612-6.37983]	[1.52502-8.88729]	[0.824398-5.07238]	[0.654916-6.37983]	[0.318177-6.14384]	[0.084642-4.50827]	[0.453174-4.16162]	[0.406705-3.83678]	[0.276025-3.68212]
OG0006676	[12-12]	[5-5]	[31-31]	[17-17]	[24-24]	[26-26]	[8-8]	[26-26]	[28-28]	[28-28]	[4-4]	[6-6]	[10-10]	[8-8]	[7-7]	[6-6]	[19-19]	[21-21]	[25-25]	[33-33]	[5.69426-32.9962]	[5.07238-26.0788]	[5.48019-24.3746]	[9.89986-25.2129]	[8.88729-21.2813]	[11.4131-30.8568]	[11.8231-41.6808]	[11.8231-52.584]	[6.62361-31.9091]	[6.37983-17.3339]	[8.26506-27.8974]	[13.6033-58.0716]	[3.83678-15.0989]	[3.83678-19.8791]	[7.1356-38.9948]	[5.07238-28.8519]	[8.88729-31.9091]	[7.40435-26.0788]	[5.48019-21.2813]
OG0006852	[34-34]	[8-8]	[5-5]	[8-8]	[13-13]	[13-13]	[18-18]	[51-51]	[17-17]	[24-24]	[4-4]	[9-9]	[9-9]	[6-6]	[6-6]	[4-4]	[7-7]	[2-2]	[6-6]	[9-9]	[3.68212-22.7777]	[6.14384-31.9091]	[4.69023-21.2813]	[6.87545-17.9395]	[7.96878-19.2115]	[10.2599-27.8974]	[5.69426-21.2813]	[5.91539-27.8974]	[14.0857-64.1212]	[5.69426-16.1801]	[6.62361-22.0174]	[9.89986-41.6808]	[3.83678-15.6307]	[3.11134-16.7476]	[2.17006-14.5841]	[1.6946-12.6843]	[1.97056-8.88729]	[1.6946-7.68198]	[2.38296-11.0161]
OG0004069	[3-3]	[1-1]	[2-2]	[3-3]	[5-5]	[3-3]	[4-4]	[2-2]	[6-6]	[7-7]	[2-2]	[2-2]	[4-4]	[3-3]	[1-1]	[2-2]	[2-2]	[3-3]	[11-11]	[4-4]	[0.601995-7.40435]	[0.601995-6.62361]	[0.709584-5.91539]	[1.6946-5.48019]	[1.97056-5.69426]	[1.6946-5.91539]	[1.52502-7.40435]	[1.44428-9.2139]	[0.884665-7.1356]	[1.87557-6.37983]	[2.17006-8.88729]	[2.85261-14.0857]	[1.14631-6.14384]	[1.14631-8.57112]	[0.766058-7.68198]	[0.550768-7.1356]	[1.78361-8.26506]	[0.884665-5.07238]	[0.601995-4.69023]
OG0000344	[22-22]	[4-4]	[7-7]	[3-3]	[4-4]	[3-3]	[8-8]	[4-4]	[7-7]	[4-4]	[2-2]	[2-2]	[2-2]	[6-6]	[1-1]	[3-3]	[2-2]	[2-2]	[3-3]	[19-19]	[1.87557-13.1364]	[2.72941-15.6307]	[1.60843-9.2139]	[2.38296-7.1356]	[2.17006-6.14384]	[2.27478-7.40435]	[1.36612-6.87545]	[1.21721-8.26506]	[2.27478-13.1364]	[1.78361-6.14384]	[1.87557-7.68198]	[2.17006-11.8231]	[1.21721-6.37983]	[1.21721-8.57112]	[1.36612-10.6319]	[0.195722-5.48019]	[0.946923-5.48019]	[0.824398-5.07238]	[0.884665-5.48019]
OG0005641	[22-22]	[6-6]	[8-8]	[29-29]	[24-24]	[39-39]	[24-24]	[28-28]	[11-11]	[14-14]	[2-2]	[11-11]	[5-5]	[13-13]	[2-2]	[4-4]	[6-6]	[3-3]	[6-6]	[16-16]	[3.53239-21.2813]	[5.69426-29.8381]	[5.07238-22.7777]	[8.26506-21.2813]	[9.55131-22.7777]	[17.3339-46.0518]	[16.1801-56.1826]	[14.5841-64.1212]	[12.2467-54.3541]	[4.8782-13.6033]	[3.68212-13.6033]	[5.69426-26.0788]	[4.50827-17.3339]	[3.38746-18.5652]	[2.06869-14.0857]	[1.01124-9.2139]	[2.17006-9.55131]	[1.87557-8.26506]	[2.17006-10.2599]
OG0000565	[13-13]	[4-4]	[6-6]	[3-3]	[2-2]	[2-2]	[3-3]	[2-2]	[6-6]	[5-5]	[2-2]	[3-3]	[7-7]	[2-2]	[4-4]	[2-2]	[2-2]	[3-3]	[6-6]	[7-7]	[1.60843-12.2467]	[1.97056-12.2467]	[1.36612-7.96878]	[1.87557-5.91539]	[1.6946-5.27297]	[1.14631-4.50827]	[0.824398-5.07238]	[0.406705-5.27297]	[0.654916-6.37983]	[2.06869-6.62361]	[1.87557-7.96878]	[2.27478-12.2467]	[1.52502-7.40435]	[1.36612-9.2139]	[1.44428-11.0161]	[1.01124-9.2139]	[1.36612-6.87545]	[0.884665-5.07238]	[0.601995-4.69023]
OG0004111	[12-12]	[2-2]	[4-4]	[3-3]	[4-4]	[3-3]	[5-5]	[4-4]	[3-3]	[2-2]	[7-7]	[2-2]	[1-1]	[2-2]	[1-1]	[2-2]	[3-3]	[2-2]	[4-4]	[2-2]	[0.709584-7.96878]	[1.52502-10.6319]	[0.884665-6.62361]	[1.6946-5.48019]	[1.6946-5.07238]	[2.06869-6.62361]	[1.36612-6.87545]	[1.21721-8.26506]	[1.6946-10.6319]	[1.14631-4.50827]	[1.60843-7.1356]	[0.766058-5.91539]	[0.318177-3.83678]	[0.120472-4.16162]	[0.195722-5.48019]	[0.235221-5.69426]	[1.07768-5.91539]	[0.824398-5.07238]	[0.884665-5.48019]
OG0007044	[36-36]	[9-9]	[2-2]	[7-7]	[9-9]	[5-5]	[8-8]	[6-6]	[28-28]	[6-6]	[10-10]	[6-6]	[3-3]	[9-9]	[2-2]	[3-3]	[6-6]	[11-11]	[10-10]	[9-9]	[3.11134-19.8791]	[4.69023-25.2129]	[2.97987-14.5841]	[3.68212-10.2599]	[4.69023-11.8231]	[3.99656-11.8231]	[3.38746-13.6033]	[2.85261-15.0989]	[2.85261-15.6307]	[4.69023-13.1364]	[6.37983-22.0174]	[6.14384-27.8974]	[2.61015-11.0161]	[2.06869-12.2467]	[2.06869-14.0857]	[1.52502-11.8231]	[3.53239-14.0857]	[2.97987-12.2467]	[1.87557-8.88729]
